,accuracy,precision,recall,f1,roc_auc,n_neighbors,p,weights
394,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.9883638800347724,28,2,uniform
395,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.9884544334975368,28,2,distance
409,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.9887894813097652,29,2,distance
381,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.9888854679802954,27,2,distance
423,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.989215082584758,30,2,distance
367,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.9894179223413502,26,2,distance
366,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.9894296942915096,26,2,uniform
310,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.9894305998261372,22,2,uniform
338,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.9896587945523035,24,2,uniform
339,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.9896660388293248,24,2,distance
324,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.9897665531729932,23,2,uniform
353,0.9559903381642512,0.99375,0.8852941176470589,0.9349493966359927,0.9902673138220806,25,2,distance
535,0.9559903381642512,0.9941176470588236,0.8852941176470589,0.934728233390636,0.9879654447986091,38,2,distance
492,0.9559903381642512,0.9941176470588236,0.8852941176470589,0.934728233390636,0.9880786366270646,35,2,uniform
520,0.9559903381642512,0.9941176470588236,0.8852941176470589,0.934728233390636,0.9881954505940308,37,2,uniform
436,0.9559903381642512,0.9941176470588236,0.8852941176470589,0.934728233390636,0.9888012532599246,31,2,uniform
280,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.987362358736598,20,1,uniform
364,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.9875796870472326,26,1,uniform
365,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.9876666183714866,26,1,distance
350,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.9880016661837148,25,1,uniform
547,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.988014343668502,39,1,distance
322,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.9880949362503624,23,1,uniform
407,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.988217183425094,29,1,distance
465,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.9882823819182848,33,2,distance
351,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.9883004926108374,25,1,distance
336,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.988304114749348,24,1,uniform
379,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.9883258475804114,27,1,distance
337,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.9883946682121124,24,1,distance
451,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.988479788467111,32,2,distance
308,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.9885196319907276,22,1,uniform
450,0.9559903381642512,1.0,0.8790441176470589,0.934532729969326,0.9885984135033324,32,2,uniform
504,0.9559903381642514,1.0,0.8790441176470589,0.9338176497214316,0.9871568023761228,36,1,uniform
518,0.9559903381642514,1.0,0.8790441176470589,0.9338176497214316,0.9873786583598956,37,1,uniform
54,0.956038647342995,0.9682247899159664,0.9095588235294118,0.9371992697372205,0.9754907997681832,3,7,uniform
55,0.956038647342995,0.9682247899159664,0.9095588235294118,0.9371992697372205,0.9776079397276152,3,7,distance
50,0.956038647342995,0.9753186274509804,0.9033088235294118,0.9369386092489378,0.9754907997681832,3,5,uniform
51,0.956038647342995,0.9753186274509804,0.9033088235294118,0.9369386092489378,0.9774938423645322,3,5,distance
104,0.9560386473429952,0.9753186274509804,0.9033088235294118,0.9371463316340792,0.9823167197913648,7,4,uniform
105,0.9560386473429952,0.9753186274509804,0.9033088235294118,0.9371463316340792,0.9842817299333524,7,4,distance
95,0.9560386473429952,0.9759722222222222,0.9033088235294118,0.936912189590165,0.985754129237902,6,6,distance
240,0.9560386473429952,0.99375,0.8852941176470589,0.935132681093471,0.9872627499275572,17,2,uniform
282,0.9560386473429952,1.0,0.8794117647058822,0.9349432871540768,0.986517494929006,20,2,uniform
283,0.9560386473429952,1.0,0.8794117647058822,0.9349432871540768,0.9872564111851636,20,2,distance
52,0.9560869565217393,0.9701388888888888,0.9095588235294118,0.9374986998540948,0.9790595117357288,3,6,uniform
53,0.9560869565217393,0.9701388888888888,0.9095588235294118,0.9374986998540948,0.9806251811069256,3,6,distance
355,0.9560869565217393,0.9878676470588236,0.8915441176470587,0.9355175784541748,0.9883584468270068,25,3,distance
62,0.9560869565217393,1.0,0.8794117647058822,0.9351805878585632,0.9806278977108084,4,4,uniform
297,0.9581642512077296,0.99375,0.8911764705882353,0.9383768159908316,0.9872636554621848,21,2,distance
269,0.9581642512077296,0.99375,0.8911764705882353,0.9383768159908316,0.9876747681831352,19,2,distance
311,0.9581642512077296,0.99375,0.8911764705882353,0.9383768159908316,0.9896406838597508,22,2,distance
325,0.9581642512077296,0.99375,0.8911764705882353,0.9383768159908316,0.9896660388293248,23,2,distance
168,0.9581642512077296,1.0,0.8849264705882354,0.9379601493241648,0.9811304694291508,12,1,uniform
196,0.9581642512077296,1.0,0.8849264705882354,0.9379601493241648,0.9831624891335844,14,1,uniform
224,0.9581642512077296,1.0,0.8849264705882354,0.9379601493241648,0.9863363880034772,16,1,uniform
281,0.9581642512077296,1.0,0.8849264705882354,0.9379601493241648,0.9871721964647928,20,1,distance
294,0.9581642512077296,1.0,0.8849264705882354,0.9379601493241648,0.9880985583888728,21,1,uniform
323,0.9581642512077296,1.0,0.8849264705882354,0.9379601493241648,0.9881918284555204,23,1,distance
295,0.9581642512077296,1.0,0.8849264705882354,0.9379601493241648,0.9884182121124312,21,1,distance
309,0.9581642512077296,1.0,0.8849264705882354,0.9379601493241648,0.9888257026948712,22,1,distance
140,0.9581642512077296,1.0,0.8849264705882354,0.9381678717093064,0.9820749420457838,10,1,uniform
48,0.9582125603864734,0.9753186274509804,0.9091911764705882,0.9403660286037764,0.9699253839466822,3,4,uniform
49,0.9582125603864734,0.9753186274509804,0.9091911764705882,0.9403660286037764,0.9718206679223412,3,4,distance
408,0.9582125603864734,0.9941176470588236,0.8915441176470589,0.9381690936056896,0.9883729353810488,29,2,uniform
380,0.9582125603864734,0.9941176470588236,0.8915441176470589,0.9381690936056896,0.9884689220515792,27,2,uniform
352,0.9582125603864734,0.9941176470588236,0.8915441176470589,0.9381690936056896,0.9901686105476672,25,2,uniform
32,0.9582125603864734,1.0,0.8852941176470587,0.9381079807289484,0.966067806432918,2,3,uniform
266,0.9582125603864734,1.0,0.8852941176470589,0.93797359018438,0.9846629600115908,19,1,uniform
252,0.9582125603864734,1.0,0.8852941176470589,0.93797359018438,0.9850813170095624,18,1,uniform
254,0.9582125603864734,1.0,0.8852941176470589,0.93797359018438,0.986939474065488,18,2,uniform
448,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9869630179658072,32,1,uniform
434,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9869793175891044,31,1,uniform
462,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.987054476963199,33,1,uniform
476,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9870553824978266,34,1,uniform
406,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9870780208635178,29,1,uniform
420,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9870843596059112,30,1,uniform
477,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9871631411185164,34,1,distance
392,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9872881048971314,28,1,uniform
505,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9873659808751084,36,1,distance
490,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9873659808751089,35,1,uniform
463,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9873786583598956,33,1,distance
449,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.987385902636917,32,1,distance
421,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.987494566792234,30,1,distance
435,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9875,31,1,distance
491,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9877970153578672,35,1,distance
519,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9879944219066936,37,1,distance
533,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.988014343668502,38,1,distance
378,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9881248188930746,27,1,uniform
507,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9881809620399884,36,2,distance
393,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9882244277021156,28,1,distance
506,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.988294153868444,36,2,uniform
478,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.9883892350043466,34,2,uniform
479,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.988497899159664,34,2,distance
464,0.9582125603864736,1.0,0.8852941176470589,0.937758536420939,0.988706172124022,33,2,uniform
93,0.9582608695652176,0.976388888888889,0.9095588235294118,0.9403396089450038,0.9830230368009272,6,5,distance
203,0.9582608695652176,0.9822222222222224,0.9033088235294118,0.939936383138552,0.9874547232686176,14,4,distance
313,0.9582608695652176,0.9875,0.8974264705882351,0.9389511072909292,0.9894432773109244,22,3,distance
298,0.9582608695652176,0.9878676470588236,0.8974264705882351,0.9389449978090132,0.9881700956244568,21,3,uniform
327,0.9582608695652176,0.9878676470588236,0.8974264705882351,0.9389449978090132,0.989215082584758,23,3,distance
256,0.9582608695652176,0.99375,0.8911764705882351,0.9387494943877036,0.988573964068386,18,3,uniform
158,0.9603381642512078,0.9869747899159664,0.9029411764705882,0.9423969641451484,0.9852524630541872,11,3,uniform
159,0.9603381642512078,0.9869747899159664,0.9029411764705882,0.9423969641451484,0.9855440452042884,11,3,distance
144,0.9603381642512078,0.9928571428571428,0.8970588235294118,0.942029317086325,0.9818141480730224,10,3,uniform
182,0.9603381642512078,0.99375,0.8966911764705883,0.9417663565577914,0.9829668936540132,13,1,uniform
210,0.9603381642512078,1.0,0.8908088235294118,0.941179846293862,0.9865528107794844,15,1,uniform
119,0.9603864734299516,0.9812009803921568,0.9091911764705882,0.9430286845752558,0.9827151550275282,8,4,distance
186,0.9603864734299516,0.9869747899159664,0.9029411764705882,0.9423969641451484,0.9845823674297304,13,3,uniform
187,0.9603864734299516,0.9869747899159664,0.9029411764705882,0.9423969641451484,0.985026079397276,13,3,distance
214,0.9603864734299516,0.9869747899159664,0.9029411764705882,0.9423969641451484,0.986151658939438,15,3,uniform
229,0.9603864734299516,0.9869747899159664,0.9029411764705882,0.9423969641451484,0.986985656331498,16,3,distance
215,0.9603864734299516,0.9869747899159664,0.9029411764705882,0.9423969641451484,0.9870110113010722,15,3,distance
86,0.9603864734299516,0.99375,0.8974264705882351,0.9422443708497656,0.9818847797739784,6,2,uniform
267,0.9603864734299516,1.0,0.8911764705882353,0.9414010095392188,0.9854245146334396,19,1,distance
241,0.9603864734299516,1.0,0.8911764705882353,0.9414010095392188,0.987777093596059,17,2,distance
58,0.9603864734299516,1.0,0.8911764705882353,0.9415354000837872,0.9777999130686756,4,2,uniform
65,0.9604347826086956,0.9753676470588236,0.9154411764705882,0.9436151948391855,0.9826716893654014,4,5,distance
299,0.9604347826086956,0.9878676470588236,0.9033088235294118,0.942372417163852,0.9891172848449724,21,3,distance
228,0.9604347826086956,0.9941176470588236,0.8970588235294118,0.941958050537436,0.985932519559548,16,3,uniform
242,0.9604347826086956,0.9941176470588236,0.8970588235294118,0.941958050537436,0.9879500507099392,17,3,uniform
30,0.9604347826086956,1.0,0.8915441176470587,0.942048867428456,0.97055654158215,2,2,uniform
60,0.9604347826086956,1.0,0.8915441176470587,0.9422565898135976,0.9780987394957984,4,3,uniform
199,0.962512077294686,0.9869747899159664,0.9088235294117648,0.9454272671754516,0.985863698927847,14,2,distance
183,0.962512077294686,0.9941176470588236,0.9025735294117648,0.9449749127075242,0.9834758041147492,13,1,distance
213,0.962512077294686,0.9941176470588236,0.9025735294117648,0.9449749127075242,0.9865093451173572,15,2,distance
212,0.962512077294686,0.9941176470588236,0.9025735294117648,0.9449749127075242,0.986713995943205,15,2,uniform
28,0.962512077294686,1.0,0.8966911764705883,0.944107239164247,0.9736878803245436,2,1,uniform
154,0.962512077294686,1.0,0.8966911764705883,0.9446072656487006,0.9818721022891916,11,1,uniform
197,0.962512077294686,1.0,0.8966911764705883,0.9446072656487006,0.9836913213561288,14,1,distance
225,0.962512077294686,1.0,0.8966911764705883,0.9446072656487006,0.9865654882642714,16,1,distance
211,0.962512077294686,1.0,0.8966911764705883,0.9446072656487006,0.9869856563314984,15,1,distance
170,0.962512077294686,1.0,0.8970588235294118,0.9446207065089156,0.9841676325702692,12,2,uniform
0,0.96256038647343,0.9584558823529412,0.9397058823529412,0.9480570409982174,0.9577839756592292,1,1,uniform
1,0.96256038647343,0.9584558823529412,0.9397058823529412,0.9480570409982174,0.9577839756592292,1,1,distance
14,0.96256038647343,0.9584558823529412,0.9397058823529412,0.9480570409982174,0.9577839756592292,1,1,uniform
15,0.96256038647343,0.9584558823529412,0.9397058823529412,0.9480570409982174,0.9577839756592292,1,1,distance
29,0.96256038647343,0.9584558823529412,0.9397058823529412,0.9480570409982174,0.9739033975659228,2,1,distance
130,0.96256038647343,0.9817460317460318,0.9147058823529411,0.9461472824542904,0.9823447913648218,9,3,uniform
131,0.96256038647343,0.9817460317460318,0.9147058823529411,0.9461472824542904,0.9829533106345986,9,3,distance
173,0.96256038647343,0.9869747899159664,0.9088235294117648,0.9456166611148454,0.9861525644740654,12,3,distance
253,0.96256038647343,1.0,0.8970588235294118,0.9446207065089156,0.9858428716314112,18,1,distance
238,0.96256038647343,1.0,0.8970588235294118,0.9446207065089156,0.985911692263112,17,1,uniform
255,0.96256038647343,1.0,0.8970588235294118,0.9446207065089156,0.9876693349753694,18,2,distance
112,0.96256038647343,1.0,0.8974264705882353,0.9450791704587592,0.9798545711388004,8,1,uniform
91,0.962608695652174,0.9816176470588236,0.9154411764705882,0.9464561039300946,0.9815941031585048,6,4,distance
46,0.962608695652174,0.982638888888889,0.9154411764705882,0.9467912218482296,0.971398688785859,3,3,uniform
47,0.962608695652174,0.982638888888889,0.9154411764705882,0.9467912218482296,0.9726573819182848,3,3,distance
102,0.962608695652174,0.9870833333333332,0.9091911764705882,0.9460640189436074,0.9832711532889018,7,3,uniform
103,0.962608695652174,0.9870833333333332,0.9091911764705882,0.9460640189436074,0.9836831715444798,7,3,distance
201,0.962608695652174,0.987450980392157,0.9091911764705882,0.946052878123643,0.9870236887858592,14,3,distance
114,0.962608695652174,0.99375,0.9036764705882352,0.9456852310648196,0.9810290495508548,8,2,uniform
243,0.962608695652174,0.9941176470588236,0.9029411764705882,0.9453854698922748,0.9886753839466822,17,3,distance
76,0.9626570048309178,0.9878676470588236,0.9095588235294118,0.946052878123643,0.9795629889886992,5,4,uniform
77,0.9626570048309178,0.9878676470588236,0.9095588235294118,0.946052878123643,0.9807229788467112,5,4,distance
270,0.962657004830918,0.9941176470588236,0.9033088235294118,0.9451838569890488,0.9884598667053026,19,3,uniform
285,0.962657004830918,0.9941176470588236,0.9033088235294118,0.9451838569890488,0.9892132715155026,20,3,distance
171,0.9646859903381644,0.9928571428571428,0.9088235294117648,0.948279317086325,0.9837565198493192,12,2,distance
155,0.9646859903381644,1.0,0.9025735294117648,0.9478269626183976,0.9816502463054186,11,1,distance
156,0.964734299516908,0.9941176470588236,0.9088235294117648,0.948415772922578,0.9835310417270356,11,2,uniform
227,0.964734299516908,0.9941176470588236,0.9088235294117648,0.948415772922578,0.986407925239061,16,2,distance
184,0.964734299516908,0.9941176470588236,0.9088235294117648,0.948415772922578,0.9865908432338452,13,2,uniform
239,0.964734299516908,1.0,0.9029411764705882,0.9480481258637544,0.986349971022892,17,1,distance
117,0.9647826086956522,0.987450980392157,0.9150735294117648,0.94927257509334,0.9834767096493768,8,3,distance
72,0.9647826086956522,0.9878676470588236,0.9154411764705882,0.9494802974784818,0.9826209794262534,5,2,uniform
73,0.9647826086956522,0.9878676470588236,0.9154411764705882,0.9494802974784818,0.982802086351782,5,2,distance
127,0.9647826086956522,0.9941176470588236,0.9091911764705882,0.948874236872421,0.9823610909881196,9,1,distance
126,0.9647826086956522,0.9941176470588236,0.9091911764705882,0.948874236872421,0.9825892857142856,9,1,uniform
271,0.964830917874396,0.9941176470588236,0.9091911764705882,0.9486112763438876,0.9886681396696608,19,3,distance
257,0.964830917874396,0.9941176470588236,0.9091911764705882,0.9486112763438876,0.98888365691104,18,3,distance
169,0.9669082125603864,1.0,0.9088235294117648,0.9512678228334512,0.9813333091857432,12,1,distance
142,0.9669082125603864,1.0,0.9088235294117648,0.9512678228334512,0.9832340263691683,10,2,uniform
157,0.9669082125603864,1.0,0.9088235294117648,0.9512678228334512,0.9835536800927268,11,2,distance
185,0.9669082125603864,1.0,0.9088235294117648,0.9512678228334512,0.9862956389452332,13,2,distance
128,0.9669565217391304,0.982638888888889,0.9272058823529412,0.9530412218482296,0.9831606780643292,9,2,uniform
145,0.9669565217391304,0.987450980392157,0.9209558823529412,0.9524922720630368,0.9821057302231238,10,3,distance
89,0.9669565217391304,0.9875,0.9213235294117648,0.9525278508106652,0.981667451463344,6,3,distance
74,0.9670048309178744,0.9878676470588236,0.9213235294117648,0.9526999944481788,0.9766344900028978,5,3,uniform
75,0.9670048309178744,0.9878676470588236,0.9213235294117648,0.9526999944481788,0.9774521877716604,5,3,distance
63,0.9670531400966184,0.9878676470588236,0.9216911764705882,0.952711135268143,0.980944834830484,4,4,distance
100,0.9691304347826086,0.9878676470588236,0.9272058823529412,0.9557302974784818,0.9815551651695162,7,2,uniform
101,0.9691304347826086,0.9878676470588236,0.9272058823529412,0.9557302974784818,0.981748949579832,7,2,distance
129,0.9691304347826086,0.9878676470588236,0.9272058823529412,0.9557302974784818,0.984105150680962,9,2,distance
115,0.9691304347826086,0.99375,0.9213235294117648,0.955552044359052,0.9817616270646188,8,2,distance
87,0.9691304347826086,0.99375,0.9213235294117648,0.955552044359052,0.982084902926688,6,2,distance
56,0.9691787439613526,1.0,0.9154411764705882,0.9551671469983486,0.9758729353810488,4,1,uniform
45,0.9691787439613526,1.0,0.9154411764705882,0.9553565409377424,0.9755070993914806,3,2,distance
44,0.9691787439613526,1.0,0.9154411764705882,0.9553565409377424,0.9755895030425964,3,2,uniform
59,0.9691787439613528,0.99375,0.9216911764705882,0.955558153840968,0.9775789626195304,4,2,distance
61,0.9692270531400966,0.9941176470588236,0.9216911764705882,0.9555520443590524,0.9782952405099972,4,3,distance
71,0.971304347826087,0.99375,0.9272058823529412,0.9585823473893552,0.9778732613735148,5,1,distance
70,0.971304347826087,0.99375,0.9272058823529412,0.9585823473893552,0.9779764923210664,5,1,uniform
143,0.971304347826087,0.99375,0.9272058823529412,0.9585823473893552,0.9839919588525065,10,2,distance
84,0.971304347826087,1.0,0.9209558823529412,0.9581656807226884,0.9779855476673428,6,1,uniform
113,0.971304347826087,1.0,0.9209558823529412,0.9581656807226884,0.9798464213271516,8,1,distance
99,0.971304347826087,1.0,0.9209558823529412,0.9581656807226884,0.9800619385685309,7,1,distance
98,0.971304347826087,1.0,0.9209558823529412,0.9581656807226884,0.9800700883801796,7,1,uniform
141,0.9713526570048308,1.0,0.9213235294117648,0.9583868439680454,0.9817453274413216,10,1,distance
85,0.9735265700483092,1.0,0.9272058823529412,0.9616065409377424,0.9779864532019704,6,1,distance
42,0.9735748792270532,1.0,0.9275735294117646,0.9616126504196584,0.9730585337583308,3,1,uniform
43,0.9735748792270532,1.0,0.9275735294117646,0.9616126504196584,0.97358555491162,3,1,distance
57,0.9779710144927536,1.0,0.9397058823529412,0.968058153840968,0.9756519849319036,4,1,distance
