,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,split5_train_f1,split6_train_f1,split7_train_f1,split8_train_f1,split9_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,split5_train_precision,split6_train_precision,split7_train_precision,split8_train_precision,split9_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,split5_train_recall,split6_train_recall,split7_train_recall,split8_train_recall,split9_train_recall,mean_train_recall,std_train_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,split5_train_roc_auc,split6_train_roc_auc,split7_train_roc_auc,split8_train_roc_auc,split9_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0,0.06082882881164551,0.020842898071637656,0.01483931541442871,0.004270835597109116,0.01,10,"{'learning_rate': 0.01, 'n_estimators': 10}",0.7297297297297297,0.6756756756756757,0.6756756756756757,0.7837837837837838,0.6486486486486487,0.7837837837837838,0.7027027027027027,0.6216216216216216,0.7837837837837838,0.8055555555555556,0.721096096096096,0.06213318622223895,1,0.7590361445783133,0.7680722891566265,0.7801204819277109,0.7710843373493976,0.7650602409638554,0.7560240963855421,0.7710843373493976,0.7680722891566265,0.7469879518072289,0.7597597597597597,0.7645301928434458,0.0088733875910152,0.5,0.5,0.5714285714285715,0.6,0.43478260869565216,0.6,0.4210526315789474,0.36363636363636365,0.7333333333333334,0.631578947368421,0.5355812456041289,0.10643321412764305,8,0.6330275229357798,0.5925925925925927,0.663594470046083,0.6415094339622641,0.5894736842105263,0.6553191489361703,0.62,0.5745856353591161,0.6146788990825688,0.6226415094339622,0.6207422896559063,0.027487379655640985,0.8333333333333334,0.75,0.6153846153846154,0.75,0.625,0.5454545454545454,0.5714285714285714,0.5714285714285714,0.6875,0.8571428571428571,0.6806672494172494,0.10659298204005567,1,0.7040816326530612,0.7887323943661971,0.7346938775510204,0.7555555555555555,0.7887323943661971,0.7,0.7948717948717948,0.8387096774193549,0.6836734693877551,0.7333333333333333,0.7522384129504269,0.04731152200761518,0.35714285714285715,0.375,0.5333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.7857142857142857,0.5,0.4651190476190476,0.156329106958812,14,0.575,0.4745762711864407,0.6050420168067226,0.5573770491803278,0.47058823529411764,0.616,0.5081967213114754,0.4369747899159664,0.5583333333333333,0.5409836065573771,0.5343072023585761,0.05680697558510265,0.656832298136646,0.6398809523809524,0.653030303030303,0.7100000000000001,0.5984848484848484,0.744047619047619,0.6066666666666667,0.5651515151515152,0.7841614906832297,0.7291666666666666,0.6687422360248447,0.06714761305017776,2,0.7191037735849056,0.7022414066212578,0.7414881445535961,0.7263075722092116,0.700082850041425,0.7282898550724638,0.7160031225604996,0.6950132165542273,0.7060534591194969,0.7136197653639966,0.7148203165681081,0.013748992006442749
1,0.08349521160125732,0.025491681637666564,0.014748597145080566,0.003668574447019117,0.01,20,"{'learning_rate': 0.01, 'n_estimators': 20}",0.7027027027027027,0.7027027027027027,0.6486486486486487,0.7567567567567568,0.5675675675675675,0.7837837837837838,0.6756756756756757,0.5945945945945946,0.7027027027027027,0.8333333333333334,0.6968468468468468,0.07734248663326644,8,0.7710843373493976,0.7921686746987951,0.7801204819277109,0.786144578313253,0.7710843373493976,0.7590361445783133,0.7951807228915663,0.7771084337349398,0.7740963855421686,0.7777777777777778,0.778380187416332,0.010181732798463622,0.4761904761904762,0.56,0.48,0.6086956521739131,0.33333333333333337,0.6,0.3333333333333333,0.4,0.5925925925925927,0.6666666666666666,0.5050812054290316,0.11315041903403608,13,0.6545454545454547,0.6461538461538462,0.6507177033492823,0.6666666666666667,0.5869565217391304,0.6581196581196581,0.6761904761904761,0.6105263157894737,0.6445497630331753,0.6336633663366338,0.6428089771923797,0.02525421016781553,0.7142857142857143,0.7777777777777778,0.6,0.6363636363636364,0.4444444444444444,0.5454545454545454,0.5,0.5,0.6153846153846154,1.0,0.6333710733710733,0.1556475554892888,5,0.72,0.8181818181818182,0.7555555555555555,0.7802197802197802,0.8307692307692308,0.7064220183486238,0.8068181818181818,0.8169014084507042,0.7472527472527473,0.8,0.7782120740596642,0.041434296393798684,0.35714285714285715,0.4375,0.4,0.5833333333333334,0.26666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.5714285714285714,0.5,0.43660714285714286,0.13366912701096323,15,0.6,0.5338983050847458,0.5714285714285714,0.5819672131147541,0.453781512605042,0.616,0.5819672131147541,0.48739495798319327,0.5666666666666667,0.5245901639344263,0.5517694603932153,0.04867008314107022,0.6350931677018634,0.6711309523809524,0.609090909090909,0.7116666666666667,0.5196969696969697,0.744047619047619,0.5650000000000001,0.553030303030303,0.6770186335403727,0.75,0.6435775221155656,0.07675580962779216,12,0.7339622641509435,0.7342388721685411,0.7340710932260228,0.7433645589383294,0.7010691600583896,0.7307053140096618,0.7505074160811864,0.713181047066714,0.7290880503144653,0.7243803900240852,0.7294568166038339,0.013413561258308972
2,0.10460975170135497,0.003789915484812981,0.013770198822021485,0.0006976918956568775,0.01,30,"{'learning_rate': 0.01, 'n_estimators': 30}",0.7027027027027027,0.6756756756756757,0.6486486486486487,0.7567567567567568,0.5945945945945946,0.7567567567567568,0.7027027027027027,0.5945945945945946,0.7297297297297297,0.8333333333333334,0.6995495495495496,0.07110984928066416,5,0.7710843373493976,0.7951807228915663,0.7921686746987951,0.7831325301204819,0.7951807228915663,0.75,0.7921686746987951,0.7801204819277109,0.7680722891566265,0.7837837837837838,0.7810892217518723,0.013751732798666705,0.4761904761904762,0.5384615384615384,0.5185185185185186,0.6086956521739131,0.3478260869565218,0.5263157894736842,0.4761904761904762,0.4,0.6666666666666666,0.7000000000000001,0.5258865204631795,0.1047362573639105,10,0.638095238095238,0.6494845360824743,0.6877828054298643,0.6571428571428571,0.6458333333333334,0.6527196652719666,0.6820276497695852,0.6331658291457287,0.6515837104072398,0.6538461538461539,0.6551681778524442,0.016445873697397747,0.7142857142857143,0.7,0.5833333333333334,0.6363636363636364,0.5,0.5,0.5555555555555556,0.5,0.625,0.875,0.6189538239538239,0.11370758573393874,7,0.7444444444444445,0.8289473684210527,0.7450980392156863,0.7840909090909091,0.8493150684931506,0.6842105263157895,0.7789473684210526,0.7875,0.7128712871287128,0.7906976744186046,0.7706122685949401,0.047615012498713326,0.35714285714285715,0.4375,0.4666666666666667,0.5833333333333334,0.26666666666666666,0.5555555555555556,0.4166666666666667,0.3333333333333333,0.7142857142857143,0.5833333333333334,0.4714484126984127,0.13012837340779926,13,0.5583333333333333,0.5338983050847458,0.6386554621848739,0.5655737704918032,0.5210084033613446,0.624,0.6065573770491803,0.5294117647058824,0.6,0.5573770491803278,0.5734815465391492,0.03925653819290188,0.6350931677018634,0.6473214285714286,0.6196969696969696,0.7116666666666667,0.5424242424242424,0.6884920634920635,0.6283333333333333,0.553030303030303,0.7267080745341614,0.7708333333333335,0.6523599582784365,0.06950274676192643,10,0.7249213836477987,0.7365753207666719,0.7582948672426717,0.7375487900078064,0.7346826054365407,0.7250434782608696,0.7532786885245901,0.7247997790665561,0.7316037735849057,0.736034496154145,0.7362783182692556,0.010894305390209597
3,0.13536572456359863,0.004645165449345033,0.01496889591217041,0.00039437110344685104,0.01,40,"{'learning_rate': 0.01, 'n_estimators': 40}",0.7027027027027027,0.6756756756756757,0.6216216216216216,0.7567567567567568,0.5945945945945946,0.7567567567567568,0.7297297297297297,0.5945945945945946,0.7567567567567568,0.8055555555555556,0.6994744744744745,0.07116867654426069,6,0.7831325301204819,0.7921686746987951,0.7921686746987951,0.7801204819277109,0.7951807228915663,0.7530120481927711,0.7921686746987951,0.7891566265060241,0.7650602409638554,0.7747747747747747,0.781694344947357,0.013109142697227124,0.4761904761904762,0.5384615384615384,0.4615384615384615,0.6086956521739131,0.3478260869565218,0.5263157894736842,0.5,0.4,0.7096774193548386,0.6666666666666666,0.5235372090816102,0.10742068448178921,11,0.6603773584905662,0.649746192893401,0.6790697674418605,0.6507177033492821,0.6565656565656566,0.6525423728813559,0.6698564593301435,0.6568627450980391,0.6486486486486486,0.6478873239436619,0.6572274228642615,0.009634320712598982,0.7142857142857143,0.7,0.5454545454545454,0.6363636363636364,0.5,0.5,0.625,0.5,0.6470588235294118,0.7777777777777778,0.6145940497411087,0.09469601544736224,9,0.7608695652173914,0.810126582278481,0.7604166666666666,0.7816091954022989,0.8227848101265823,0.6936936936936937,0.8045977011494253,0.788235294117647,0.7058823529411765,0.7582417582417582,0.7686457619835121,0.040360284793944455,0.35714285714285715,0.4375,0.4,0.5833333333333334,0.26666666666666666,0.5555555555555556,0.4166666666666667,0.3333333333333333,0.7857142857142857,0.5833333333333334,0.47192460317460316,0.14635804131175628,12,0.5833333333333334,0.5423728813559322,0.6134453781512605,0.5573770491803278,0.5462184873949579,0.616,0.5737704918032787,0.5630252100840336,0.6,0.5655737704918032,0.5761116601794927,0.025056670734977058,0.6350931677018634,0.6473214285714286,0.5863636363636363,0.7116666666666667,0.5424242424242424,0.6884920634920635,0.6483333333333334,0.553030303030303,0.7624223602484471,0.7500000000000001,0.6525147201831984,0.07288167419494537,9,0.7397798742138366,0.7361397117060036,0.7527320787469918,0.7334504293520686,0.7402453939322207,0.7258743961352657,0.7464090554254488,0.7392590839152563,0.729245283018868,0.7306541838241007,0.7373789490270062,0.007716734880054139
4,0.16744773387908934,0.0031614278381396584,0.016446995735168456,0.0004114215696515447,0.01,50,"{'learning_rate': 0.01, 'n_estimators': 50}",0.7027027027027027,0.6756756756756757,0.6486486486486487,0.8108108108108109,0.5945945945945946,0.7567567567567568,0.7297297297297297,0.6216216216216216,0.7837837837837838,0.8055555555555556,0.712987987987988,0.07304002313879186,3,0.7831325301204819,0.7921686746987951,0.7801204819277109,0.786144578313253,0.7981927710843374,0.7439759036144579,0.786144578313253,0.7891566265060241,0.7740963855421686,0.7777777777777778,0.781091030789826,0.014049410281545821,0.4761904761904762,0.5384615384615384,0.48,0.6956521739130435,0.4,0.5263157894736842,0.4444444444444444,0.4615384615384615,0.7333333333333334,0.6666666666666666,0.5422602884021648,0.10970282104630825,6,0.6571428571428571,0.6567164179104478,0.6604651162790698,0.6570048309178744,0.6633165829145728,0.6443514644351465,0.6502463054187192,0.6568627450980391,0.6478873239436619,0.6509433962264151,0.6544937040286805,0.00560831437605655,0.7142857142857143,0.7,0.6,0.7272727272727273,0.5,0.5,0.6666666666666666,0.5454545454545454,0.6875,0.7777777777777778,0.6418957431457432,0.09401482754731444,3,0.7666666666666667,0.7951807228915663,0.7395833333333334,0.8,0.825,0.6754385964912281,0.8148148148148148,0.788235294117647,0.7419354838709677,0.7666666666666667,0.771352157885289,0.04190292472698823,0.35714285714285715,0.4375,0.4,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.4,0.7857142857142857,0.5833333333333334,0.48525793650793647,0.1473560244772349,9,0.575,0.559322033898305,0.5966386554621849,0.5573770491803278,0.5546218487394958,0.616,0.5409836065573771,0.5630252100840336,0.575,0.5655737704918032,0.5703542174413527,0.02072293159516613,0.6350931677018634,0.6473214285714286,0.609090909090909,0.7733333333333333,0.553030303030303,0.6884920634920635,0.6266666666666666,0.5863636363636363,0.7841614906832297,0.7500000000000001,0.6653552998933433,0.07631140069606848,4,0.7379716981132075,0.7399413907809282,0.7396338817217027,0.7382123341139735,0.7444470746044897,0.7186280193236715,0.7347775175644028,0.7392590839152563,0.7308962264150943,0.7330238520705462,0.7356791078623272,0.006757608972596233
5,0.03635506629943848,0.0036471357680486834,0.011758255958557128,0.0019307249681092254,0.1,10,"{'learning_rate': 0.1, 'n_estimators': 10}",0.7027027027027027,0.7297297297297297,0.6756756756756757,0.7297297297297297,0.7027027027027027,0.7297297297297297,0.6756756756756757,0.5945945945945946,0.7837837837837838,0.8333333333333334,0.7157657657657658,0.061050578367981174,2,0.7650602409638554,0.7771084337349398,0.7981927710843374,0.7801204819277109,0.7801204819277109,0.786144578313253,0.7981927710843374,0.7891566265060241,0.7590361445783133,0.7627627627627628,0.7795895292883245,0.013228986348351054,0.4761904761904762,0.6153846153846154,0.5714285714285715,0.6153846153846153,0.56,0.5,0.4,0.28571428571428575,0.7142857142857143,0.7000000000000001,0.5438388278388279,0.1259025256324621,5,0.675,0.6725663716814159,0.6968325791855204,0.6945606694560669,0.6666666666666666,0.6978723404255319,0.6824644549763033,0.6534653465346536,0.5959595959595959,0.6220095693779905,0.6657397594263744,0.031898436157229336,0.7142857142857143,0.8,0.6153846153846154,0.5714285714285714,0.7,0.45454545454545453,0.5,0.5,0.7142857142857143,0.875,0.644493006993007,0.13197015192130657,2,0.675,0.7037037037037037,0.7549019607843137,0.7094017094017094,0.73,0.7454545454545455,0.8089887640449438,0.7951807228915663,0.7564102564102564,0.7471264367816092,0.7426168099472648,0.03858298126199586,0.35714285714285715,0.5,0.5333333333333333,0.6666666666666666,0.4666666666666667,0.5555555555555556,0.3333333333333333,0.2,0.7142857142857143,0.5833333333333334,0.491031746031746,0.14944258991169904,8,0.675,0.6440677966101694,0.6470588235294118,0.680327868852459,0.6134453781512605,0.656,0.5901639344262295,0.5546218487394958,0.49166666666666664,0.5327868852459017,0.6085139202221594,0.06102099524459947,0.6350931677018634,0.7023809523809524,0.653030303030303,0.7133333333333333,0.6651515151515153,0.6706349206349207,0.5866666666666666,0.5318181818181819,0.7701863354037267,0.7708333333333335,0.6699128709454797,0.07120387535748511,1,0.7455188679245283,0.7472675431648979,0.7648439657553162,0.7592115534738486,0.7433424073854893,0.7603671497584542,0.7546057767369242,0.7374048210833629,0.7010220125786163,0.7142607412011499,0.7427844839062587,0.019544557024802598
6,0.07036960124969482,0.005135512952134343,0.013043856620788575,0.0008679929505908393,0.1,20,"{'learning_rate': 0.1, 'n_estimators': 20}",0.7297297297297297,0.7027027027027027,0.6486486486486487,0.7567567567567568,0.6756756756756757,0.7027027027027027,0.6486486486486487,0.6486486486486487,0.6756756756756757,0.8055555555555556,0.6994744744744745,0.04934900036830396,6,0.7891566265060241,0.8012048192771084,0.8072289156626506,0.7921686746987951,0.7981927710843374,0.786144578313253,0.8072289156626506,0.7801204819277109,0.7740963855421686,0.7807807807807807,0.7916322949455481,0.01102496808775465,0.5454545454545454,0.5925925925925926,0.5517241379310344,0.64,0.5,0.4761904761904762,0.43478260869565216,0.5185185185185186,0.5384615384615384,0.6666666666666666,0.5464391084511024,0.06765292840090581,3,0.6728971962616823,0.6857142857142858,0.7009345794392523,0.6933333333333332,0.6854460093896713,0.7004219409282701,0.7264957264957265,0.6604651162790698,0.6445497630331753,0.6696832579185521,0.6839941208793019,0.022119992500780568,0.75,0.7272727272727273,0.5714285714285714,0.6153846153846154,0.6666666666666666,0.4166666666666667,0.45454545454545453,0.5833333333333334,0.5833333333333334,0.7777777777777778,0.6146409146409146,0.11356974526231084,8,0.7659574468085106,0.782608695652174,0.7894736842105263,0.7572815533980582,0.776595744680851,0.7410714285714286,0.7589285714285714,0.7395833333333334,0.7472527472527473,0.7474747474747475,0.7606227952810948,0.01670307086448603,0.42857142857142855,0.5,0.5333333333333333,0.6666666666666666,0.4,0.5555555555555556,0.4166666666666667,0.4666666666666667,0.5,0.5833333333333334,0.505079365079365,0.0786252821694187,5,0.6,0.6101694915254238,0.6302521008403361,0.639344262295082,0.6134453781512605,0.664,0.6967213114754098,0.5966386554621849,0.5666666666666667,0.6065573770491803,0.6223795243465544,0.03515017392280627,0.6708074534161491,0.6785714285714286,0.6303030303030303,0.7333333333333333,0.6318181818181817,0.6527777777777778,0.5883333333333334,0.6196969696969696,0.641304347826087,0.7500000000000001,0.6596945856076291,0.04772504809715964,6,0.7481132075471699,0.7583557738000951,0.7681776936126563,0.7601483216237315,0.757426914427743,0.7619516908212561,0.7840749414519906,0.7396338817217027,0.7290880503144653,0.7440369823634527,0.7551007457684265,0.014785286868964643
